DATE;HOUR;FACT
08.08.2016;13;1806
08.08.2016;14;2081,16
08.08.2016;15;1704,42
08.08.2016;16;1019,76
08.08.2016;17;1065,72
08.08.2016;18;1076,76
08.08.2016;19;1035,9
08.08.2016;20;868,2
08.08.2016;21;709,86
08.08.2016;22;158,64
08.08.2016;23;213,66
09.08.2016;0;387,18
09.08.2016;1;569,46
09.08.2016;2;393,48
09.08.2016;3;250,56
09.08.2016;4;119,46
09.08.2016;5;211,26
09.08.2016;6;179,34
09.08.2016;7;488,94
09.08.2016;8;352,2
09.08.2016;9;486,54
09.08.2016;10;499,8
09.08.2016;11;563,1
09.08.2016;12;359,7
09.08.2016;13;842,34
09.08.2016;14;938,16
09.08.2016;15;974,52
09.08.2016;16;793,5
09.08.2016;17;1557,24
09.08.2016;18;1844,16
09.08.2016;19;1835,64
09.08.2016;20;1932,96
09.08.2016;21;1533,66
09.08.2016;22;2141,16
09.08.2016;23;2087,64
10.08.2016;0;1556,76
10.08.2016;1;945,42
10.08.2016;2;1246,98
10.08.2016;3;1412,4
10.08.2016;4;728,7
10.08.2016;5;1957,8
10.08.2016;6;1849,68
10.08.2016;7;994,26
10.08.2016;8;379,98
10.08.2016;9;233,7
10.08.2016;10;574,08
10.08.2016;11;309,12
10.08.2016;12;59,58
10.08.2016;13;187,38
10.08.2016;14;184,38
10.08.2016;15;336,42
10.08.2016;16;154,02
10.08.2016;17;897,3
10.08.2016;18;411,96
10.08.2016;19;573,18
10.08.2016;20;949,5
10.08.2016;21;1938,66
10.08.2016;22;2121,72
10.08.2016;23;2832,72
11.08.2016;0;2004,54
11.08.2016;1;1181,34
11.08.2016;2;983,46
11.08.2016;3;153,36
11.08.2016;4;381,18
11.08.2016;5;374,82
11.08.2016;6;152,4
11.08.2016;7;170,16
11.08.2016;8;202,86
11.08.2016;9;247,38
11.08.2016;10;146,94
11.08.2016;11;147,42
11.08.2016;12;310,62
11.08.2016;13;237,24
11.08.2016;14;321,48
11.08.2016;15;207,66
11.08.2016;16;638,16
11.08.2016;17;1763,4
11.08.2016;18;1621,38
11.08.2016;19;2023,38
11.08.2016;20;1447,98
11.08.2016;21;1550,88
11.08.2016;22;1532,22
11.08.2016;23;1439,22
12.08.2016;0;1262,64
12.08.2016;1;1210,08
12.08.2016;2;832,38
12.08.2016;3;1031,4
12.08.2016;4;1067,46
12.08.2016;5;1066,08
12.08.2016;6;805,32
12.08.2016;7;1270,68
12.08.2016;8;1934,46
12.08.2016;9;2894,46
12.08.2016;10;2670,36
12.08.2016;11;2754,42
12.08.2016;12;2389,98
12.08.2016;13;2774,04
12.08.2016;14;2638,92
12.08.2016;15;2351,88
12.08.2016;16;1804,68
12.08.2016;17;2328,24
12.08.2016;18;2605,74
12.08.2016;19;2029,74
12.08.2016;20;1840,08
12.08.2016;21;1845,42
12.08.2016;22;1984,8
12.08.2016;23;2261,58
13.08.2016;0;1801,2
13.08.2016;1;1001,16
13.08.2016;2;505,26
13.08.2016;3;2417,46
13.08.2016;4;2725,26
13.08.2016;5;2662,2
13.08.2016;6;2483,22
13.08.2016;7;2307
13.08.2016;8;1812,3
13.08.2016;9;1734,84
13.08.2016;10;1604,4
13.08.2016;11;1705,68
13.08.2016;12;1238,88
13.08.2016;13;1551,96
13.08.2016;14;1304,28
13.08.2016;15;1049,22
13.08.2016;16;1070,94
13.08.2016;17;1962,3
13.08.2016;18;1303,56
13.08.2016;19;1209,54
13.08.2016;20;654,9
13.08.2016;21;410,76
13.08.2016;22;985,68
13.08.2016;23;1220,46
14.08.2016;0;817,92
14.08.2016;1;310,26
14.08.2016;2;819,72
14.08.2016;3;666,96
14.08.2016;4;510,24
14.08.2016;5;975,9
14.08.2016;6;657,66
14.08.2016;7;589,2
14.08.2016;8;519,18
14.08.2016;9;1020,66
14.08.2016;10;971,88
14.08.2016;11;833,64
14.08.2016;12;591,36
14.08.2016;13;1134,78
14.08.2016;14;963,06
14.08.2016;15;953,46
14.08.2016;16;580,56
14.08.2016;17;742,44
14.08.2016;18;898,08
14.08.2016;19;794,16
14.08.2016;20;601,26
14.08.2016;21;633,18
14.08.2016;22;282,72
14.08.2016;23;630,72
15.08.2016;0;442,98
15.08.2016;1;402,12
15.08.2016;2;901,98
15.08.2016;3;1107,06
15.08.2016;4;525
15.08.2016;5;699,78
15.08.2016;6;235,74
15.08.2016;7;219,72
15.08.2016;8;131,28
15.08.2016;9;394,08
15.08.2016;10;136,98
15.08.2016;11;162,42
15.08.2016;12;232,98
15.08.2016;13;196,86
15.08.2016;14;318,06
15.08.2016;15;176,28
15.08.2016;16;398,22
15.08.2016;17;122,28
15.08.2016;18;917,34
15.08.2016;19;1080,36
15.08.2016;20;557,76
15.08.2016;21;1172,88
15.08.2016;22;1295,1
15.08.2016;23;1486,5
16.08.2016;0;1410,96
16.08.2016;1;1314,36
16.08.2016;2;1160,7
16.08.2016;3;745,92
16.08.2016;4;60
16.08.2016;5;112,02
16.08.2016;6;85,32
16.08.2016;7;389,52
16.08.2016;8;228,78
16.08.2016;9;703,02
16.08.2016;10;186,12
16.08.2016;11;410,88
16.08.2016;12;236,88
16.08.2016;13;344,52
16.08.2016;14;491,58
16.08.2016;15;909,06
16.08.2016;16;846,18
16.08.2016;17;1090,56
16.08.2016;18;1475,22
16.08.2016;19;803,16
16.08.2016;20;431,58
16.08.2016;21;554,94
16.08.2016;22;1106,22
16.08.2016;23;472,38
17.08.2016;0;870,9
17.08.2016;1;583,86
17.08.2016;2;692,04
17.08.2016;3;295,92
17.08.2016;4;332,22
17.08.2016;5;553,32
17.08.2016;6;216,6
17.08.2016;7;622,44
17.08.2016;8;934,92
17.08.2016;9;1239,18
17.08.2016;10;954,12
17.08.2016;11;1096,5
17.08.2016;12;694,5
17.08.2016;13;913,32
17.08.2016;14;1083,06
17.08.2016;15;1280,34
17.08.2016;16;660,3
17.08.2016;17;997,14
17.08.2016;18;874,86
17.08.2016;19;591,3
17.08.2016;20;403,92
17.08.2016;21;758,64
17.08.2016;22;475,86
17.08.2016;23;411,78
18.08.2016;0;215,28
18.08.2016;1;66,96
18.08.2016;2;498,96
18.08.2016;3;300,78
18.08.2016;4;304,92
18.08.2016;5;193,8
18.08.2016;6;237,3
18.08.2016;7;99
18.08.2016;8;316,56
18.08.2016;9;846,24
18.08.2016;10;768,3
18.08.2016;11;961,68
18.08.2016;12;541,26
18.08.2016;13;200,16
18.08.2016;14;490,68
18.08.2016;15;700,38
18.08.2016;16;272,1
18.08.2016;17;569,82
18.08.2016;18;895,5
18.08.2016;19;720,96
18.08.2016;20;679,32
18.08.2016;21;606,06
18.08.2016;22;891,66
18.08.2016;23;218,58
19.08.2016;0;225,6
19.08.2016;1;744,84
19.08.2016;2;493,98
19.08.2016;3;451,68
19.08.2016;4;368,34
19.08.2016;5;359,64
19.08.2016;6;229,32
19.08.2016;7;165,66
19.08.2016;8;63,06
19.08.2016;9;312,9
19.08.2016;10;128,4
19.08.2016;11;432,78
19.08.2016;12;328,68
19.08.2016;13;307,38
19.08.2016;14;495,48
19.08.2016;15;509,58
19.08.2016;16;969,72
19.08.2016;17;1499,7
19.08.2016;18;2119,8
19.08.2016;19;1440,3
19.08.2016;20;978,72
19.08.2016;21;933,78
19.08.2016;22;480,24
19.08.2016;23;295,86
20.08.2016;0;398,58
20.08.2016;1;1034,58
20.08.2016;2;719,88
20.08.2016;3;187,74
20.08.2016;4;929,52
20.08.2016;5;1388,22
20.08.2016;6;839,1
20.08.2016;7;997,38
20.08.2016;8;1015,92
20.08.2016;9;1456,86
20.08.2016;10;1725,72
20.08.2016;11;1462,08
20.08.2016;12;1094,64
20.08.2016;13;1412,34
20.08.2016;14;1480,74
20.08.2016;15;1838,94
20.08.2016;16;1586,22
20.08.2016;17;1776,96
20.08.2016;18;1668,48
20.08.2016;19;1365,42
20.08.2016;20;1314,6
20.08.2016;21;1690,92
20.08.2016;22;1706,88
20.08.2016;23;4968,36
21.08.2016;0;1559,34
21.08.2016;1;1111,5
21.08.2016;2;1539,42
21.08.2016;3;3067,44
21.08.2016;4;2516,46
21.08.2016;5;1277,76
21.08.2016;6;930,24
21.08.2016;7;600,78
21.08.2016;8;931,56
21.08.2016;9;1810,8
21.08.2016;10;1506,12
21.08.2016;11;1754,04
21.08.2016;12;1226,58
21.08.2016;13;1598,76
21.08.2016;14;1903,2
21.08.2016;15;1610,7
21.08.2016;16;1165,5
21.08.2016;17;1630,02
21.08.2016;18;1361,52
21.08.2016;19;1231,02
21.08.2016;20;1137,24
21.08.2016;21;1440,78
21.08.2016;22;1838,52
21.08.2016;23;1926,6
22.08.2016;0;1817,4
22.08.2016;1;2027,64
22.08.2016;2;1914,48
22.08.2016;3;1560,24
22.08.2016;4;1631,94
22.08.2016;5;1578,06
22.08.2016;6;1403,16
22.08.2016;7;1490,1
22.08.2016;8;1346,04
22.08.2016;9;978,66
22.08.2016;10;1351,92
22.08.2016;11;1593,78
22.08.2016;12;996,78
22.08.2016;13;1498,38
22.08.2016;14;515,22
22.08.2016;15;242,1
22.08.2016;16;1317,84
22.08.2016;17;1023,84
22.08.2016;18;1000,38
22.08.2016;19;906,12
22.08.2016;20;882,78
22.08.2016;21;1296,3
22.08.2016;22;1270,02
22.08.2016;23;286,14
23.08.2016;0;496,44
23.08.2016;1;899,7
23.08.2016;2;485,16
23.08.2016;3;735,96
23.08.2016;4;494,16
23.08.2016;5;542,76
23.08.2016;6;720,72
23.08.2016;7;644,1
23.08.2016;8;604,26
23.08.2016;9;1462,08
23.08.2016;10;2673,36
23.08.2016;11;3279,48
23.08.2016;12;1507,92
23.08.2016;13;730,8
23.08.2016;14;1577,52
23.08.2016;15;1593,66
23.08.2016;16;178,86
23.08.2016;17;320,1
23.08.2016;18;1866,12
23.08.2016;19;2315,76
23.08.2016;20;1717,26
23.08.2016;21;1584,96
23.08.2016;22;1595,1
23.08.2016;23;2168,58
24.08.2016;0;1799,1
24.08.2016;1;1620,96
24.08.2016;2;1568,22
24.08.2016;3;936,3
24.08.2016;4;1607,52
24.08.2016;5;1496,94
24.08.2016;6;256,02
24.08.2016;7;116,52
24.08.2016;8;639,54
24.08.2016;9;210,42
24.08.2016;10;250,62
24.08.2016;11;193,68
24.08.2016;12;371,28
24.08.2016;13;1672,56
24.08.2016;14;1533,06
24.08.2016;15;2120,28
24.08.2016;16;1884,36
24.08.2016;17;1651,02
24.08.2016;18;2068,98
24.08.2016;19;1753,56
24.08.2016;20;1612,98
24.08.2016;21;1543,8
24.08.2016;22;1487,76
24.08.2016;23;1338,06
25.08.2016;0;1264,44
25.08.2016;1;297,72
25.08.2016;2;244,44
25.08.2016;3;172,68
25.08.2016;4;658,68
25.08.2016;5;253,98
25.08.2016;6;164,28
25.08.2016;7;661,74
25.08.2016;8;372,72
25.08.2016;9;286,08
25.08.2016;10;479,16
25.08.2016;11;332,76
25.08.2016;12;297,9
25.08.2016;13;171,54
25.08.2016;14;204,48
25.08.2016;15;331,62
25.08.2016;16;436,98
25.08.2016;17;242,76
25.08.2016;18;515,28
25.08.2016;19;210,06
25.08.2016;20;265,8
25.08.2016;21;626,58
25.08.2016;22;1034,88
25.08.2016;23;1066,92
26.08.2016;0;1147,44
26.08.2016;1;1017,54
26.08.2016;2;1015,44
26.08.2016;3;159,78
26.08.2016;4;56,94
26.08.2016;5;108,66
26.08.2016;6;41,58
26.08.2016;7;58,74
26.08.2016;8;247,74
26.08.2016;9;271,86
26.08.2016;10;219,06
26.08.2016;11;222,6
26.08.2016;12;67,44
26.08.2016;13;117,6
26.08.2016;14;141,96
26.08.2016;15;174,96
26.08.2016;16;458,46
26.08.2016;17;350,58
26.08.2016;18;212,94
26.08.2016;19;224,22
26.08.2016;20;671,64
26.08.2016;21;557,16
26.08.2016;22;874,56
26.08.2016;23;939,18
27.08.2016;0;821,4
27.08.2016;1;753,24
27.08.2016;2;952,08
27.08.2016;3;1098,18
27.08.2016;4;1136,46
27.08.2016;5;998,34
27.08.2016;6;1037,28
27.08.2016;7;1104,18
27.08.2016;8;815,94
27.08.2016;9;1434,72
27.08.2016;10;1155,54
27.08.2016;11;1212,06
27.08.2016;12;805,44
27.08.2016;13;913,92
27.08.2016;14;760,98
27.08.2016;15;602,4
27.08.2016;16;334,68
27.08.2016;17;37,74
27.08.2016;18;114,06
27.08.2016;19;422,52
27.08.2016;20;827,16
27.08.2016;21;1286,22
27.08.2016;22;1416
27.08.2016;23;1532,76
28.08.2016;0;1455,66
28.08.2016;1;1084,32
28.08.2016;2;1122,36
28.08.2016;3;1012,2
28.08.2016;4;868,14
28.08.2016;5;1119,18
28.08.2016;6;1424,7
28.08.2016;7;1278,78
28.08.2016;8;1387,26
28.08.2016;9;1340,82
28.08.2016;10;1460,16
28.08.2016;11;1418,7
28.08.2016;12;1096,14
28.08.2016;13;1206,18
28.08.2016;14;1489,86
28.08.2016;15;1260,54
28.08.2016;16;972,12
28.08.2016;17;1448,22
28.08.2016;18;1492,56
28.08.2016;19;975,66
28.08.2016;20;761,76
28.08.2016;21;839,04
28.08.2016;22;701,88
28.08.2016;23;1124,82
29.08.2016;0;1036,08
29.08.2016;1;1236,6
29.08.2016;2;1140,12
29.08.2016;3;1242,54
29.08.2016;4;1134,48
29.08.2016;5;905,46
29.08.2016;6;735,6
29.08.2016;7;572,04
29.08.2016;8;655,68
29.08.2016;9;816
29.08.2016;10;1159,98
29.08.2016;11;1579,62
29.08.2016;12;1361,22
29.08.2016;13;1488
29.08.2016;14;1285,5
29.08.2016;15;989,1
29.08.2016;16;1079,88
29.08.2016;17;798,78
29.08.2016;18;707,16
29.08.2016;19;290,04
29.08.2016;20;94,92
29.08.2016;21;69,72
29.08.2016;22;494,64
29.08.2016;23;1466,58
30.08.2016;0;1232,4
30.08.2016;1;1408,98
30.08.2016;2;820,26
30.08.2016;3;1146,3
30.08.2016;4;915,24
30.08.2016;5;946,2
30.08.2016;6;514,68
30.08.2016;7;55,62
30.08.2016;8;261,54
30.08.2016;9;714
30.08.2016;10;650,64
30.08.2016;11;839,22
30.08.2016;12;1289,64
30.08.2016;13;2016,84
30.08.2016;14;1845,18
30.08.2016;15;1494,18
30.08.2016;16;1080,12
30.08.2016;17;1395,36
30.08.2016;18;885,24
30.08.2016;19;881,82
30.08.2016;20;824,46
30.08.2016;21;1487,52
30.08.2016;22;1470,36
30.08.2016;23;1618,2
31.08.2016;0;1295,04
31.08.2016;1;1457,88
31.08.2016;2;1208,58
31.08.2016;3;378,24
31.08.2016;4;697,98
31.08.2016;5;668,04
31.08.2016;6;228,24
31.08.2016;7;186
31.08.2016;8;333,6
31.08.2016;9;1022,88
31.08.2016;10;1130,16
31.08.2016;11;690,78
31.08.2016;12;590,04
31.08.2016;13;165,96
31.08.2016;14;629,94
31.08.2016;15;607,14
31.08.2016;16;320,4
31.08.2016;17;975,42
31.08.2016;18;855,84
31.08.2016;19;962,58
31.08.2016;20;968,88
31.08.2016;21;1122,6
31.08.2016;22;831,72
31.08.2016;23;965,34
01.09.2016;0;771
01.09.2016;1;782,46
01.09.2016;2;729,48
01.09.2016;3;-326,04
01.09.2016;4;175,38
01.09.2016;5;198,12
01.09.2016;6;522,12
01.09.2016;7;186,42
01.09.2016;8;384,24
01.09.2016;9;89,82
01.09.2016;10;98,52
01.09.2016;11;257,22
01.09.2016;12;300,18
01.09.2016;13;363,42
01.09.2016;14;160,38
01.09.2016;15;231,24
01.09.2016;16;171,84
01.09.2016;17;110,34
01.09.2016;18;892,2
01.09.2016;19;782,52
01.09.2016;20;856,38
01.09.2016;21;949,14
01.09.2016;22;1183,92
01.09.2016;23;1281,06
02.09.2016;0;1294,68
02.09.2016;1;937,38
02.09.2016;2;1091,04
02.09.2016;3;1044
02.09.2016;4;1208,7
02.09.2016;5;1484,04
02.09.2016;6;1005,42
02.09.2016;7;1183,8
02.09.2016;8;1431
02.09.2016;9;1500,96
02.09.2016;10;847,44
02.09.2016;11;286,56
02.09.2016;12;351,54
02.09.2016;13;808,74
02.09.2016;14;1042,98
02.09.2016;15;660,84
02.09.2016;16;1045,2
02.09.2016;17;1437,84
02.09.2016;18;1662,06
02.09.2016;19;1276,38
02.09.2016;20;1354,14
02.09.2016;21;1473,78
02.09.2016;22;1382,76
02.09.2016;23;1504,98
03.09.2016;0;1244,1
03.09.2016;1;1237,86
03.09.2016;2;1139,1
03.09.2016;3;1085,88
03.09.2016;4;1074,6
03.09.2016;5;1081,92
03.09.2016;6;1232,64
03.09.2016;7;743,58
03.09.2016;8;1215,24
03.09.2016;9;1496,82
03.09.2016;10;1418,4
03.09.2016;11;1449,96
03.09.2016;12;889,44
03.09.2016;13;1237,68
03.09.2016;14;1271,22
03.09.2016;15;1527,66
03.09.2016;16;1086,54
03.09.2016;17;1544,04
03.09.2016;18;1707,96
03.09.2016;19;1404,84
03.09.2016;20;1338,12
03.09.2016;21;1490,7
03.09.2016;22;1443,48
03.09.2016;23;1482,24
04.09.2016;0;1587,12
04.09.2016;1;1254
04.09.2016;2;1138,08
04.09.2016;3;1432,14
04.09.2016;4;886,8
04.09.2016;5;1009,56
04.09.2016;6;949,14
04.09.2016;7;435,18
04.09.2016;8;757,38
04.09.2016;9;1185,96
04.09.2016;10;1213,98
04.09.2016;11;1240,32
04.09.2016;12;896,76
04.09.2016;13;1117,62
04.09.2016;14;815,34
04.09.2016;15;1133,88
04.09.2016;16;725,64
04.09.2016;17;1409,52
04.09.2016;18;1415,22
04.09.2016;19;629,16
04.09.2016;20;383,1
04.09.2016;21;1215
04.09.2016;22;1506,54
04.09.2016;23;1592,52
05.09.2016;0;1622,22
05.09.2016;1;1745,58
05.09.2016;2;1859,04
05.09.2016;3;1345,86
05.09.2016;4;1215,54
05.09.2016;5;1327,5
05.09.2016;6;1052,58
05.09.2016;7;955,14
05.09.2016;8;882
05.09.2016;9;643,02
05.09.2016;10;1243,38
05.09.2016;11;1393,74
05.09.2016;12;1214,04
05.09.2016;13;1948,86
05.09.2016;14;1669,02
05.09.2016;15;1471,44
05.09.2016;16;1203,6
05.09.2016;17;1256,46
05.09.2016;18;1448,94
05.09.2016;19;1280,4
05.09.2016;20;1110,18
05.09.2016;21;1192,98
05.09.2016;22;1088,64
05.09.2016;23;531,06
06.09.2016;0;739,14
06.09.2016;1;754,74
06.09.2016;2;648,36
06.09.2016;3;601,74
06.09.2016;4;316,8
06.09.2016;5;366
06.09.2016;6;246,3
06.09.2016;7;390,36
06.09.2016;8;99,06
06.09.2016;9;365,46
06.09.2016;10;350,4
06.09.2016;11;340,5
06.09.2016;12;335,04
06.09.2016;13;187,92
06.09.2016;14;248,94
06.09.2016;15;230,52
06.09.2016;16;305,7
06.09.2016;17;535,92
06.09.2016;18;906,72
06.09.2016;19;817,08
06.09.2016;20;1083,54
06.09.2016;21;1479,96
06.09.2016;22;1387,62
06.09.2016;23;1118,58
07.09.2016;0;885,84
07.09.2016;1;1026,96
07.09.2016;2;1090,86
07.09.2016;3;1065,72
07.09.2016;4;697,32
07.09.2016;5;112,56
07.09.2016;6;172,86
07.09.2016;7;187,62
07.09.2016;8;691,86
07.09.2016;9;572,22
07.09.2016;10;273,66
07.09.2016;11;363,48
07.09.2016;12;150,06
07.09.2016;13;460,2
07.09.2016;14;374,34
07.09.2016;15;893,22
07.09.2016;16;237,9
07.09.2016;17;975,6
07.09.2016;18;91,74
07.09.2016;19;1356,6
07.09.2016;20;1150,02
07.09.2016;21;1088,88
07.09.2016;22;663,96
07.09.2016;23;814,74
08.09.2016;0;779,58
08.09.2016;1;613,32
08.09.2016;2;196,26
08.09.2016;3;333,96
08.09.2016;4;414,36
08.09.2016;5;527,1
08.09.2016;6;169,98
08.09.2016;7;350,88
08.09.2016;8;970,98
08.09.2016;9;314,34
08.09.2016;10;446,64
08.09.2016;11;224,58
08.09.2016;12;156,3
08.09.2016;13;254,04
08.09.2016;14;259,98
08.09.2016;15;284,1
08.09.2016;16;336,84
08.09.2016;17;323,22
08.09.2016;18;843,78
08.09.2016;19;564,48
08.09.2016;20;607,92
08.09.2016;21;943,08
08.09.2016;22;919,56
08.09.2016;23;1068,24
09.09.2016;0;897,48
09.09.2016;1;43,86
09.09.2016;2;482,16
09.09.2016;3;199,2
09.09.2016;4;72,3
09.09.2016;5;130,5
09.09.2016;6;446,04
09.09.2016;7;353,28
09.09.2016;8;815,88
09.09.2016;9;214,92
09.09.2016;10;336,3
09.09.2016;11;301,56
09.09.2016;12;593,88
09.09.2016;13;1253,88
09.09.2016;14;627,42
09.09.2016;15;1163,7
09.09.2016;16;1453,2
09.09.2016;17;1349,94
09.09.2016;18;1080,54
09.09.2016;19;863,4
09.09.2016;20;1052,04
09.09.2016;21;1166,34
09.09.2016;22;919,38
09.09.2016;23;1152,96
10.09.2016;0;1227,9
10.09.2016;1;1262,04
10.09.2016;2;1435,5
10.09.2016;3;1582,32
10.09.2016;4;1199,1
10.09.2016;5;1078,32
10.09.2016;6;1148,22
10.09.2016;7;1122,06
10.09.2016;8;912,06
10.09.2016;9;1431,12
10.09.2016;10;1738,32
10.09.2016;11;1808,94
10.09.2016;12;1357,32
10.09.2016;13;1640,94
10.09.2016;14;1632,06
10.09.2016;15;1777,32
10.09.2016;16;1087,38
10.09.2016;17;1395,3
10.09.2016;18;838,02
10.09.2016;19;968,46
10.09.2016;20;892,02
10.09.2016;21;983,58
10.09.2016;22;977,7
10.09.2016;23;945,96
11.09.2016;0;1008,9
11.09.2016;1;1252,86
11.09.2016;2;1235,4
11.09.2016;3;1314,24
11.09.2016;4;1283,04
11.09.2016;5;904,44
11.09.2016;6;733,68
11.09.2016;7;680,28
11.09.2016;8;779,34
11.09.2016;9;1452,18
11.09.2016;10;1538,34
11.09.2016;11;606
11.09.2016;12;865,02
11.09.2016;13;1320,06
11.09.2016;14;1327,26
11.09.2016;15;1229,04
11.09.2016;16;998,52
11.09.2016;17;1075,74
11.09.2016;18;1175,04
11.09.2016;19;449,16
11.09.2016;20;806,22
11.09.2016;21;1084,62
11.09.2016;22;1662,96
11.09.2016;23;1215,54
12.09.2016;0;1124,1
12.09.2016;1;1163,34
12.09.2016;2;465,54
12.09.2016;3;738,42
12.09.2016;4;778,32
12.09.2016;5;781,98
12.09.2016;6;469,92
12.09.2016;7;867,78
12.09.2016;8;452,7
12.09.2016;9;402,18
12.09.2016;10;357,54
12.09.2016;11;257,22
12.09.2016;12;191,16
12.09.2016;13;258,42
12.09.2016;14;289,98
12.09.2016;15;525,54
12.09.2016;16;888,3
12.09.2016;17;838,32
12.09.2016;18;172,68
12.09.2016;19;391,32
12.09.2016;20;315,24
12.09.2016;21;377,64
12.09.2016;22;547,8
12.09.2016;23;318,24
13.09.2016;0;511,2
13.09.2016;1;531,18
13.09.2016;2;522,18
13.09.2016;3;523,32
13.09.2016;4;474,66
13.09.2016;5;610,44
13.09.2016;6;291,54
13.09.2016;7;448,32
13.09.2016;8;807,3
13.09.2016;9;1550,88
13.09.2016;10;596,58
13.09.2016;11;413,58
13.09.2016;12;187,98
13.09.2016;13;980,94
13.09.2016;14;129,66
13.09.2016;15;675,96
13.09.2016;16;515,64
13.09.2016;17;115,92
13.09.2016;18;71,04
13.09.2016;19;106,56
13.09.2016;20;509,34
13.09.2016;21;471,9
13.09.2016;22;576,66
13.09.2016;23;583,5
14.09.2016;0;208,02
14.09.2016;1;179,76
14.09.2016;2;538,92
14.09.2016;3;441,06
14.09.2016;4;390,42
14.09.2016;5;296,88
14.09.2016;6;170,94
14.09.2016;7;128,4
14.09.2016;8;245,04
14.09.2016;9;315,66
14.09.2016;10;244,38
14.09.2016;11;288,9
14.09.2016;12;290,52
14.09.2016;13;277,74
14.09.2016;14;360,36
14.09.2016;15;353,7
14.09.2016;16;422,82
14.09.2016;17;752,82
14.09.2016;18;441
14.09.2016;19;207,66
14.09.2016;20;116,76
14.09.2016;21;126,54
14.09.2016;22;328,14
14.09.2016;23;43,2
15.09.2016;0;602,4
15.09.2016;1;259,56
15.09.2016;2;115,08
15.09.2016;3;163,38
15.09.2016;4;44,58
15.09.2016;5;90,72
15.09.2016;6;29,16
15.09.2016;7;23,34
15.09.2016;8;200,1
15.09.2016;9;196,62
15.09.2016;10;68,1
15.09.2016;11;402,3
15.09.2016;12;427,44
15.09.2016;13;118,2
15.09.2016;14;167,4
15.09.2016;15;277,98
15.09.2016;16;61,44
15.09.2016;17;376,56
15.09.2016;18;161,64
15.09.2016;19;789,42
15.09.2016;20;184,02
15.09.2016;21;362,88
15.09.2016;22;564,66
15.09.2016;23;337,02
16.09.2016;0;220,74
16.09.2016;1;645,6
16.09.2016;2;1245,84
16.09.2016;3;315,6
16.09.2016;4;298,2
16.09.2016;5;281,64
16.09.2016;6;289,14
16.09.2016;7;208,8
16.09.2016;8;205,86
16.09.2016;9;381
16.09.2016;10;628,74
16.09.2016;11;226,32
16.09.2016;12;85,26
16.09.2016;13;373,86
16.09.2016;14;235,32
16.09.2016;15;348,96
16.09.2016;16;392,46
16.09.2016;17;956,94
16.09.2016;18;219,06
16.09.2016;19;410,04
16.09.2016;20;737,4
16.09.2016;21;804,3
16.09.2016;22;922,8
16.09.2016;23;954,24
17.09.2016;0;1107
17.09.2016;1;1073,46
17.09.2016;2;1141,08
17.09.2016;3;891,06
17.09.2016;4;709,98
17.09.2016;5;516,96
17.09.2016;6;224,52
17.09.2016;7;100,56
17.09.2016;8;267,3
17.09.2016;9;389,28
17.09.2016;10;522,6
17.09.2016;11;362,34
17.09.2016;12;103,56
17.09.2016;13;244,2
17.09.2016;14;99,06
17.09.2016;15;164,94
17.09.2016;16;211,86
17.09.2016;17;77,64
17.09.2016;18;158,34
17.09.2016;19;206,88
17.09.2016;20;412,68
17.09.2016;21;315,42
17.09.2016;22;294,36
17.09.2016;23;639,84
18.09.2016;0;711,96
18.09.2016;1;876
18.09.2016;2;810,72
18.09.2016;3;383,4
18.09.2016;4;618,96
18.09.2016;5;214,44
18.09.2016;6;357,54
18.09.2016;7;421,74
18.09.2016;8;415,26
18.09.2016;9;637,62
18.09.2016;10;398,7
18.09.2016;11;365,16
18.09.2016;12;342,66
18.09.2016;13;411,18
18.09.2016;14;163,44
18.09.2016;15;286,08
18.09.2016;16;346,68
18.09.2016;17;585
18.09.2016;18;447,42
18.09.2016;19;157,62
18.09.2016;20;78,78
18.09.2016;21;142,38
18.09.2016;22;73,02
18.09.2016;23;124,86
19.09.2016;0;132,66
19.09.2016;1;402,18
19.09.2016;2;186,3
19.09.2016;3;198,42
19.09.2016;4;20,88
19.09.2016;5;116,1
19.09.2016;6;198,6
19.09.2016;7;73,02
19.09.2016;8;211,26
19.09.2016;9;225,12
19.09.2016;10;411,06
19.09.2016;11;261,54
19.09.2016;12;395,34
19.09.2016;13;415,8
19.09.2016;14;586,8
19.09.2016;15;190,02
19.09.2016;16;323,58
19.09.2016;17;515,82
19.09.2016;18;78,84
19.09.2016;19;356,88
19.09.2016;20;348,66
19.09.2016;21;428,58
19.09.2016;22;182,1
19.09.2016;23;295,38
20.09.2016;0;708,6
20.09.2016;1;678,6
20.09.2016;2;137,1
20.09.2016;3;363,24
20.09.2016;4;343,92
20.09.2016;5;418,92
20.09.2016;6;259,86
20.09.2016;7;268,68
20.09.2016;8;180,84
20.09.2016;9;384,66
20.09.2016;10;954,6
20.09.2016;11;1670,16
20.09.2016;12;1201,5
20.09.2016;13;1577,1
20.09.2016;14;1012,32
20.09.2016;15;861,24
20.09.2016;16;580,44
20.09.2016;17;970,26
20.09.2016;18;329,82
20.09.2016;19;576,48
20.09.2016;20;729,42
20.09.2016;21;605,46
20.09.2016;22;962,04
20.09.2016;23;1077,42
21.09.2016;0;358,68
21.09.2016;1;898,08
21.09.2016;2;491,94
21.09.2016;3;567,24
21.09.2016;4;690,06
21.09.2016;5;635,76
21.09.2016;6;112,44
