Дата;Местное время Тверь;Потребление факт, МВтч;;;
20.06.2017;14:00-15:00;516;20.06.2017;14;516
20.06.2017;15:00-16:00;528;20.06.2017;15;528
20.06.2017;16:00-17:00;522;20.06.2017;16;522
20.06.2017;17:00-18:00;508;20.06.2017;17;508
20.06.2017;18:00-19:00;520;20.06.2017;18;520
20.06.2017;19:00-20:00;526;20.06.2017;19;526
20.06.2017;20:00-21:00;523;20.06.2017;20;523
20.06.2017;21:00-22:00;526;20.06.2017;21;526
20.06.2017;22:00-23:00;500;20.06.2017;22;500
20.06.2017;23:00-24:00;449;20.06.2017;23;449
21.06.2017;00:00-01:00;406;21.06.2017;0;406
21.06.2017;01:00-02:00;383;21.06.2017;1;383
21.06.2017;02:00-03:00;368;21.06.2017;2;368
21.06.2017;03:00-04:00;354;21.06.2017;3;354
21.06.2017;04:00-05:00;349;21.06.2017;4;349
21.06.2017;05:00-06:00;362;21.06.2017;5;362
21.06.2017;06:00-07:00;405;21.06.2017;6;405
21.06.2017;07:00-08:00;469;21.06.2017;7;469
21.06.2017;08:00-09:00;538;21.06.2017;8;538
21.06.2017;09:00-10:00;580;21.06.2017;9;580
21.06.2017;10:00-11:00;580;21.06.2017;10;580
21.06.2017;11:00-12:00;579;21.06.2017;11;579
21.06.2017;12:00-13:00;551;21.06.2017;12;551
21.06.2017;13:00-14:00;557;21.06.2017;13;557
21.06.2017;14:00-15:00;546;21.06.2017;14;546
21.06.2017;15:00-16:00;552;21.06.2017;15;552
21.06.2017;16:00-17:00;531;21.06.2017;16;531
21.06.2017;17:00-18:00;511;21.06.2017;17;511
21.06.2017;18:00-19:00;512;21.06.2017;18;512
21.06.2017;19:00-20:00;515;21.06.2017;19;515
21.06.2017;20:00-21:00;522;21.06.2017;20;522
21.06.2017;21:00-22:00;546;21.06.2017;21;546
21.06.2017;22:00-23:00;524;21.06.2017;22;524
21.06.2017;23:00-24:00;470;21.06.2017;23;470
22.06.2017;00:00-01:00;423;22.06.2017;0;423
22.06.2017;01:00-02:00;390;22.06.2017;1;390
22.06.2017;02:00-03:00;382;22.06.2017;2;382
22.06.2017;03:00-04:00;374;22.06.2017;3;374
22.06.2017;04:00-05:00;369;22.06.2017;4;369
22.06.2017;05:00-06:00;379;22.06.2017;5;379
22.06.2017;06:00-07:00;418;22.06.2017;6;418
22.06.2017;07:00-08:00;475;22.06.2017;7;475
22.06.2017;08:00-09:00;542;22.06.2017;8;542
22.06.2017;09:00-10:00;584;22.06.2017;9;584
22.06.2017;10:00-11:00;579;22.06.2017;10;579
22.06.2017;11:00-12:00;569;22.06.2017;11;569
22.06.2017;12:00-13:00;555;22.06.2017;12;555
22.06.2017;13:00-14:00;558;22.06.2017;13;558
22.06.2017;14:00-15:00;536;22.06.2017;14;536
22.06.2017;15:00-16:00;546;22.06.2017;15;546
22.06.2017;16:00-17:00;536;22.06.2017;16;536
22.06.2017;17:00-18:00;521;22.06.2017;17;521
22.06.2017;18:00-19:00;509;22.06.2017;18;509
22.06.2017;19:00-20:00;517;22.06.2017;19;517
22.06.2017;20:00-21:00;512;22.06.2017;20;512
22.06.2017;21:00-22:00;530;22.06.2017;21;530
22.06.2017;22:00-23:00;525;22.06.2017;22;525
22.06.2017;23:00-24:00;479;22.06.2017;23;479
23.06.2017;00:00-01:00;434;23.06.2017;0;434
23.06.2017;01:00-02:00;406;23.06.2017;1;406
23.06.2017;02:00-03:00;390;23.06.2017;2;390
23.06.2017;03:00-04:00;378;23.06.2017;3;378
23.06.2017;04:00-05:00;380;23.06.2017;4;380
23.06.2017;05:00-06:00;383;23.06.2017;5;383
23.06.2017;06:00-07:00;422;23.06.2017;6;422
23.06.2017;07:00-08:00;474;23.06.2017;7;474
23.06.2017;08:00-09:00;539;23.06.2017;8;539
23.06.2017;09:00-10:00;574;23.06.2017;9;574
23.06.2017;10:00-11:00;568;23.06.2017;10;568
23.06.2017;11:00-12:00;565;23.06.2017;11;565
23.06.2017;12:00-13:00;549;23.06.2017;12;549
23.06.2017;13:00-14:00;554;23.06.2017;13;554
23.06.2017;14:00-15:00;539;23.06.2017;14;539
23.06.2017;15:00-16:00;543;23.06.2017;15;543
23.06.2017;16:00-17:00;522;23.06.2017;16;522
23.06.2017;17:00-18:00;512;23.06.2017;17;512
23.06.2017;18:00-19:00;514;23.06.2017;18;514
23.06.2017;19:00-20:00;514;23.06.2017;19;514
23.06.2017;20:00-21:00;510;23.06.2017;20;510
23.06.2017;21:00-22:00;539;23.06.2017;21;539
23.06.2017;22:00-23:00;534;23.06.2017;22;534
23.06.2017;23:00-24:00;492;23.06.2017;23;492
24.06.2017;00:00-01:00;441;24.06.2017;0;441
24.06.2017;01:00-02:00;414;24.06.2017;1;414
24.06.2017;02:00-03:00;395;24.06.2017;2;395
24.06.2017;03:00-04:00;378;24.06.2017;3;378
24.06.2017;04:00-05:00;371;24.06.2017;4;371
24.06.2017;05:00-06:00;374;24.06.2017;5;374
24.06.2017;06:00-07:00;388;24.06.2017;6;388
24.06.2017;07:00-08:00;415;24.06.2017;7;415
24.06.2017;08:00-09:00;457;24.06.2017;8;457
24.06.2017;09:00-10:00;500;24.06.2017;9;500
24.06.2017;10:00-11:00;506;24.06.2017;10;506
24.06.2017;11:00-12:00;503;24.06.2017;11;503
24.06.2017;12:00-13:00;490;24.06.2017;12;490
24.06.2017;13:00-14:00;485;24.06.2017;13;485
24.06.2017;14:00-15:00;470;24.06.2017;14;470
24.06.2017;15:00-16:00;478;24.06.2017;15;478
24.06.2017;16:00-17:00;466;24.06.2017;16;466
24.06.2017;17:00-18:00;458;24.06.2017;17;458
24.06.2017;18:00-19:00;459;24.06.2017;18;459
24.06.2017;19:00-20:00;464;24.06.2017;19;464
24.06.2017;20:00-21:00;468;24.06.2017;20;468
24.06.2017;21:00-22:00;500;24.06.2017;21;500
24.06.2017;22:00-23:00;496;24.06.2017;22;496
24.06.2017;23:00-24:00;457;24.06.2017;23;457
25.06.2017;00:00-01:00;419;25.06.2017;0;419
25.06.2017;01:00-02:00;394;25.06.2017;1;394
25.06.2017;02:00-03:00;372;25.06.2017;2;372
25.06.2017;03:00-04:00;363;25.06.2017;3;363
25.06.2017;04:00-05:00;349;25.06.2017;4;349
25.06.2017;05:00-06:00;350;25.06.2017;5;350
25.06.2017;06:00-07:00;364;25.06.2017;6;364
25.06.2017;07:00-08:00;388;25.06.2017;7;388
25.06.2017;08:00-09:00;434;25.06.2017;8;434
25.06.2017;09:00-10:00;481;25.06.2017;9;481
25.06.2017;10:00-11:00;499;25.06.2017;10;499
25.06.2017;11:00-12:00;504;25.06.2017;11;504
25.06.2017;12:00-13:00;496;25.06.2017;12;496
25.06.2017;13:00-14:00;491;25.06.2017;13;491
25.06.2017;14:00-15:00;470;25.06.2017;14;470
25.06.2017;15:00-16:00;476;25.06.2017;15;476
25.06.2017;16:00-17:00;469;25.06.2017;16;469
25.06.2017;17:00-18:00;463;25.06.2017;17;463
25.06.2017;18:00-19:00;465;25.06.2017;18;465
25.06.2017;19:00-20:00;476;25.06.2017;19;476
25.06.2017;20:00-21:00;474;25.06.2017;20;474
25.06.2017;21:00-22:00;502;25.06.2017;21;502
25.06.2017;22:00-23:00;491;25.06.2017;22;491
25.06.2017;23:00-24:00;441;25.06.2017;23;441
26.06.2017;00:00-01:00;396;26.06.2017;0;396
26.06.2017;01:00-02:00;374;26.06.2017;1;374
26.06.2017;02:00-03:00;359;26.06.2017;2;359
26.06.2017;03:00-04:00;345;26.06.2017;3;345
26.06.2017;04:00-05:00;342;26.06.2017;4;342
26.06.2017;05:00-06:00;351;26.06.2017;5;351
26.06.2017;06:00-07:00;396;26.06.2017;6;396
26.06.2017;07:00-08:00;454;26.06.2017;7;454
26.06.2017;08:00-09:00;524;26.06.2017;8;524
26.06.2017;09:00-10:00;572;26.06.2017;9;572
26.06.2017;10:00-11:00;577;26.06.2017;10;577
26.06.2017;11:00-12:00;574;26.06.2017;11;574
26.06.2017;12:00-13:00;549;26.06.2017;12;549
26.06.2017;13:00-14:00;557;26.06.2017;13;557
26.06.2017;14:00-15:00;540;26.06.2017;14;540
26.06.2017;15:00-16:00;544;26.06.2017;15;544
26.06.2017;16:00-17:00;529;26.06.2017;16;529
26.06.2017;17:00-18:00;505;26.06.2017;17;505
26.06.2017;18:00-19:00;497;26.06.2017;18;497
26.06.2017;19:00-20:00;504;26.06.2017;19;504
26.06.2017;20:00-21:00;512;26.06.2017;20;512
26.06.2017;21:00-22:00;526;26.06.2017;21;526
26.06.2017;22:00-23:00;503;26.06.2017;22;503
26.06.2017;23:00-24:00;454;26.06.2017;23;454
27.06.2017;00:00-01:00;407;27.06.2017;0;407
27.06.2017;01:00-02:00;377;27.06.2017;1;377
27.06.2017;02:00-03:00;361;27.06.2017;2;361
27.06.2017;03:00-04:00;353;27.06.2017;3;353
27.06.2017;04:00-05:00;349;27.06.2017;4;349
27.06.2017;05:00-06:00;357;27.06.2017;5;357
27.06.2017;06:00-07:00;394;27.06.2017;6;394
27.06.2017;07:00-08:00;452;27.06.2017;7;452
27.06.2017;08:00-09:00;516;27.06.2017;8;516
27.06.2017;09:00-10:00;560;27.06.2017;9;560
27.06.2017;10:00-11:00;558;27.06.2017;10;558
27.06.2017;11:00-12:00;554;27.06.2017;11;554
27.06.2017;12:00-13:00;536;27.06.2017;12;536
27.06.2017;13:00-14:00;543;27.06.2017;13;543
27.06.2017;14:00-15:00;524;27.06.2017;14;524
27.06.2017;15:00-16:00;525;27.06.2017;15;525
27.06.2017;16:00-17:00;514;27.06.2017;16;514
27.06.2017;17:00-18:00;507;27.06.2017;17;507
27.06.2017;18:00-19:00;520;27.06.2017;18;520
27.06.2017;19:00-20:00;528;27.06.2017;19;528
27.06.2017;20:00-21:00;496;27.06.2017;20;496
27.06.2017;21:00-22:00;522;27.06.2017;21;522
27.06.2017;22:00-23:00;511;27.06.2017;22;511
27.06.2017;23:00-24:00;464;27.06.2017;23;464
28.06.2017;00:00-01:00;411;28.06.2017;0;411
28.06.2017;01:00-02:00;378;28.06.2017;1;378
28.06.2017;02:00-03:00;363;28.06.2017;2;363
28.06.2017;03:00-04:00;351;28.06.2017;3;351
28.06.2017;04:00-05:00;351;28.06.2017;4;351
28.06.2017;05:00-06:00;358;28.06.2017;5;358
28.06.2017;06:00-07:00;392;28.06.2017;6;392
28.06.2017;07:00-08:00;443;28.06.2017;7;443
28.06.2017;08:00-09:00;510;28.06.2017;8;510
28.06.2017;09:00-10:00;551;28.06.2017;9;551
28.06.2017;10:00-11:00;544;28.06.2017;10;544
28.06.2017;11:00-12:00;541;28.06.2017;11;541
28.06.2017;12:00-13:00;517;28.06.2017;12;517
28.06.2017;13:00-14:00;525;28.06.2017;13;525
28.06.2017;14:00-15:00;505;28.06.2017;14;505
28.06.2017;15:00-16:00;516;28.06.2017;15;516
28.06.2017;16:00-17:00;504;28.06.2017;16;504
28.06.2017;17:00-18:00;505;28.06.2017;17;505
28.06.2017;18:00-19:00;478;28.06.2017;18;478
28.06.2017;19:00-20:00;482;28.06.2017;19;482
28.06.2017;20:00-21:00;476;28.06.2017;20;476
28.06.2017;21:00-22:00;503;28.06.2017;21;503
28.06.2017;22:00-23:00;495;28.06.2017;22;495
28.06.2017;23:00-24:00;450;28.06.2017;23;450
29.06.2017;00:00-01:00;399;29.06.2017;0;399
29.06.2017;01:00-02:00;372;29.06.2017;1;372
29.06.2017;02:00-03:00;356;29.06.2017;2;356
29.06.2017;03:00-04:00;342;29.06.2017;3;342
29.06.2017;04:00-05:00;339;29.06.2017;4;339
29.06.2017;05:00-06:00;353;29.06.2017;5;353
29.06.2017;06:00-07:00;387;29.06.2017;6;387
29.06.2017;07:00-08:00;438;29.06.2017;7;438
29.06.2017;08:00-09:00;500;29.06.2017;8;500
29.06.2017;09:00-10:00;542;29.06.2017;9;542
29.06.2017;10:00-11:00;542;29.06.2017;10;542
29.06.2017;11:00-12:00;539;29.06.2017;11;539
29.06.2017;12:00-13:00;517;29.06.2017;12;517
29.06.2017;13:00-14:00;528;29.06.2017;13;528
29.06.2017;14:00-15:00;508;29.06.2017;14;508
29.06.2017;15:00-16:00;522;29.06.2017;15;522
29.06.2017;16:00-17:00;504;29.06.2017;16;504
29.06.2017;17:00-18:00;485;29.06.2017;17;485
29.06.2017;18:00-19:00;484;29.06.2017;18;484
29.06.2017;19:00-20:00;494;29.06.2017;19;494
29.06.2017;20:00-21:00;493;29.06.2017;20;493
29.06.2017;21:00-22:00;516;29.06.2017;21;516
29.06.2017;22:00-23:00;497;29.06.2017;22;497
29.06.2017;23:00-24:00;438;29.06.2017;23;438
30.06.2017;00:00-01:00;392;30.06.2017;0;392
30.06.2017;01:00-02:00;366;30.06.2017;1;366
30.06.2017;02:00-03:00;353;30.06.2017;2;353
30.06.2017;03:00-04:00;343;30.06.2017;3;343
30.06.2017;04:00-05:00;338;30.06.2017;4;338
30.06.2017;05:00-06:00;350;30.06.2017;5;350
30.06.2017;06:00-07:00;391;30.06.2017;6;391
30.06.2017;07:00-08:00;446;30.06.2017;7;446
30.06.2017;08:00-09:00;503;30.06.2017;8;503
30.06.2017;09:00-10:00;547;30.06.2017;9;547
30.06.2017;10:00-11:00;542;30.06.2017;10;542
30.06.2017;11:00-12:00;546;30.06.2017;11;546
30.06.2017;12:00-13:00;536;30.06.2017;12;536
30.06.2017;13:00-14:00;554;30.06.2017;13;554
30.06.2017;14:00-15:00;532;30.06.2017;14;532
30.06.2017;15:00-16:00;545;30.06.2017;15;545
30.06.2017;16:00-17:00;527;30.06.2017;16;527
30.06.2017;17:00-18:00;510;30.06.2017;17;510
30.06.2017;18:00-19:00;505;30.06.2017;18;505
30.06.2017;19:00-20:00;514;30.06.2017;19;514
30.06.2017;20:00-21:00;512;30.06.2017;20;512
30.06.2017;21:00-22:00;532;30.06.2017;21;532
30.06.2017;22:00-23:00;502;30.06.2017;22;502
30.06.2017;23:00-24:00;453;30.06.2017;23;453
01.07.2017;00:00-01:00;394;01.07.2017;0;394
01.07.2017;01:00-02:00;363;01.07.2017;1;363
01.07.2017;02:00-03:00;347;01.07.2017;2;347
01.07.2017;03:00-04:00;333;01.07.2017;3;333
01.07.2017;04:00-05:00;322;01.07.2017;4;322
01.07.2017;05:00-06:00;323;01.07.2017;5;323
01.07.2017;06:00-07:00;338;01.07.2017;6;338
01.07.2017;07:00-08:00;370;01.07.2017;7;370
01.07.2017;08:00-09:00;415;01.07.2017;8;415
01.07.2017;09:00-10:00;463;01.07.2017;9;463
01.07.2017;10:00-11:00;475;01.07.2017;10;475
01.07.2017;11:00-12:00;472;01.07.2017;11;472
01.07.2017;12:00-13:00;465;01.07.2017;12;465
01.07.2017;13:00-14:00;468;01.07.2017;13;468
01.07.2017;14:00-15:00;453;01.07.2017;14;453
01.07.2017;15:00-16:00;455;01.07.2017;15;455
01.07.2017;16:00-17:00;450;01.07.2017;16;450
01.07.2017;17:00-18:00;450;01.07.2017;17;450
01.07.2017;18:00-19:00;447;01.07.2017;18;447
01.07.2017;19:00-20:00;457;01.07.2017;19;457
01.07.2017;20:00-21:00;460;01.07.2017;20;460
01.07.2017;21:00-22:00;481;01.07.2017;21;481
01.07.2017;22:00-23:00;468;01.07.2017;22;468
01.07.2017;23:00-24:00;425;01.07.2017;23;425
02.07.2017;00:00-01:00;384;02.07.2017;0;384
02.07.2017;01:00-02:00;353;02.07.2017;1;353
02.07.2017;02:00-03:00;333;02.07.2017;2;333
02.07.2017;03:00-04:00;319;02.07.2017;3;319
02.07.2017;04:00-05:00;312;02.07.2017;4;312
02.07.2017;05:00-06:00;312;02.07.2017;5;312
02.07.2017;06:00-07:00;325;02.07.2017;6;325
02.07.2017;07:00-08:00;351;02.07.2017;7;351
02.07.2017;08:00-09:00;394;02.07.2017;8;394
02.07.2017;09:00-10:00;446;02.07.2017;9;446
02.07.2017;10:00-11:00;465;02.07.2017;10;465
02.07.2017;11:00-12:00;473;02.07.2017;11;473
02.07.2017;12:00-13:00;470;02.07.2017;12;470
02.07.2017;13:00-14:00;471;02.07.2017;13;471
02.07.2017;14:00-15:00;452;02.07.2017;14;452
02.07.2017;15:00-16:00;464;02.07.2017;15;464
02.07.2017;16:00-17:00;454;02.07.2017;16;454
02.07.2017;17:00-18:00;452;02.07.2017;17;452
02.07.2017;18:00-19:00;451;02.07.2017;18;451
02.07.2017;19:00-20:00;459;02.07.2017;19;459
02.07.2017;20:00-21:00;458;02.07.2017;20;458
02.07.2017;21:00-22:00;483;02.07.2017;21;483
02.07.2017;22:00-23:00;472;02.07.2017;22;472
02.07.2017;23:00-24:00;425;02.07.2017;23;425
03.07.2017;00:00-01:00;379;03.07.2017;0;379
03.07.2017;01:00-02:00;355;03.07.2017;1;355
03.07.2017;02:00-03:00;337;03.07.2017;2;337
03.07.2017;03:00-04:00;327;03.07.2017;3;327
03.07.2017;04:00-05:00;318;03.07.2017;4;318
03.07.2017;05:00-06:00;321;03.07.2017;5;321
03.07.2017;06:00-07:00;362;03.07.2017;6;362
03.07.2017;07:00-08:00;419;03.07.2017;7;419
03.07.2017;08:00-09:00;483;03.07.2017;8;483
03.07.2017;09:00-10:00;537;03.07.2017;9;537
03.07.2017;10:00-11:00;533;03.07.2017;10;533
03.07.2017;11:00-12:00;533;03.07.2017;11;533
03.07.2017;12:00-13:00;514;03.07.2017;12;514
03.07.2017;13:00-14:00;519;03.07.2017;13;519
03.07.2017;14:00-15:00;506;03.07.2017;14;506
03.07.2017;15:00-16:00;514;03.07.2017;15;514
03.07.2017;16:00-17:00;498;03.07.2017;16;498
03.07.2017;17:00-18:00;483;03.07.2017;17;483
03.07.2017;18:00-19:00;476;03.07.2017;18;476
03.07.2017;19:00-20:00;480;03.07.2017;19;480
03.07.2017;20:00-21:00;479;03.07.2017;20;479
03.07.2017;21:00-22:00;501;03.07.2017;21;501
03.07.2017;22:00-23:00;487;03.07.2017;22;487
03.07.2017;23:00-24:00;434;03.07.2017;23;434
04.07.2017;00:00-01:00;391;04.07.2017;0;391
04.07.2017;01:00-02:00;362;04.07.2017;1;362
04.07.2017;02:00-03:00;347;04.07.2017;2;347
04.07.2017;03:00-04:00;334;04.07.2017;3;334
04.07.2017;04:00-05:00;336;04.07.2017;4;336
04.07.2017;05:00-06:00;339;04.07.2017;5;339
04.07.2017;06:00-07:00;374;04.07.2017;6;374
04.07.2017;07:00-08:00;424;04.07.2017;7;424
04.07.2017;08:00-09:00;492;04.07.2017;8;492
04.07.2017;09:00-10:00;545;04.07.2017;9;545
04.07.2017;10:00-11:00;543;04.07.2017;10;543
04.07.2017;11:00-12:00;548;04.07.2017;11;548
04.07.2017;12:00-13:00;526;04.07.2017;12;526
04.07.2017;13:00-14:00;521;04.07.2017;13;521
04.07.2017;14:00-15:00;511;04.07.2017;14;511
04.07.2017;15:00-16:00;522;04.07.2017;15;522
04.07.2017;16:00-17:00;499;04.07.2017;16;499
04.07.2017;17:00-18:00;486;04.07.2017;17;486
04.07.2017;18:00-19:00;479;04.07.2017;18;479
04.07.2017;19:00-20:00;483;04.07.2017;19;483
04.07.2017;20:00-21:00;482;04.07.2017;20;482
04.07.2017;21:00-22:00;505;04.07.2017;21;505
04.07.2017;22:00-23:00;494;04.07.2017;22;494
04.07.2017;23:00-24:00;445;04.07.2017;23;445
05.07.2017;00:00-01:00;400;05.07.2017;0;400
05.07.2017;01:00-02:00;376;05.07.2017;1;376
05.07.2017;02:00-03:00;359;05.07.2017;2;359
05.07.2017;03:00-04:00;344;05.07.2017;3;344
05.07.2017;04:00-05:00;344;05.07.2017;4;344
05.07.2017;05:00-06:00;350;05.07.2017;5;350
05.07.2017;06:00-07:00;384;05.07.2017;6;384
05.07.2017;07:00-08:00;434;05.07.2017;7;434
05.07.2017;08:00-09:00;500;05.07.2017;8;500
05.07.2017;09:00-10:00;541;05.07.2017;9;541
05.07.2017;10:00-11:00;536;05.07.2017;10;536
05.07.2017;11:00-12:00;536;05.07.2017;11;536
05.07.2017;12:00-13:00;513;05.07.2017;12;513
05.07.2017;13:00-14:00;514;05.07.2017;13;514
05.07.2017;14:00-15:00;506;05.07.2017;14;506
05.07.2017;15:00-16:00;518;05.07.2017;15;518
05.07.2017;16:00-17:00;502;05.07.2017;16;502
05.07.2017;17:00-18:00;483;05.07.2017;17;483
05.07.2017;18:00-19:00;484;05.07.2017;18;484
05.07.2017;19:00-20:00;492;05.07.2017;19;492
05.07.2017;20:00-21:00;491;05.07.2017;20;491
05.07.2017;21:00-22:00;517;05.07.2017;21;517
05.07.2017;22:00-23:00;504;05.07.2017;22;504
05.07.2017;23:00-24:00;449;05.07.2017;23;449
06.07.2017;00:00-01:00;400;06.07.2017;0;400
06.07.2017;01:00-02:00;378;06.07.2017;1;378
06.07.2017;02:00-03:00;360;06.07.2017;2;360
06.07.2017;03:00-04:00;347;06.07.2017;3;347
06.07.2017;04:00-05:00;348;06.07.2017;4;348
06.07.2017;05:00-06:00;358;06.07.2017;5;358
06.07.2017;06:00-07:00;390;06.07.2017;6;390
06.07.2017;07:00-08:00;442;06.07.2017;7;442
06.07.2017;08:00-09:00;506;06.07.2017;8;506
06.07.2017;09:00-10:00;547;06.07.2017;9;547
06.07.2017;10:00-11:00;553;06.07.2017;10;553
06.07.2017;11:00-12:00;551;06.07.2017;11;551
06.07.2017;12:00-13:00;528;06.07.2017;12;528
06.07.2017;13:00-14:00;515;06.07.2017;13;515
06.07.2017;14:00-15:00;494;06.07.2017;14;494
06.07.2017;15:00-16:00;519;06.07.2017;15;519
06.07.2017;16:00-17:00;506;06.07.2017;16;506
06.07.2017;17:00-18:00;488;06.07.2017;17;488
06.07.2017;18:00-19:00;482;06.07.2017;18;482
06.07.2017;19:00-20:00;485;06.07.2017;19;485
06.07.2017;20:00-21:00;485;06.07.2017;20;485
06.07.2017;21:00-22:00;514;06.07.2017;21;514
06.07.2017;22:00-23:00;504;06.07.2017;22;504
06.07.2017;23:00-24:00;456;06.07.2017;23;456
07.07.2017;00:00-01:00;408;07.07.2017;0;408
07.07.2017;01:00-02:00;382;07.07.2017;1;382
07.07.2017;02:00-03:00;367;07.07.2017;2;367
07.07.2017;03:00-04:00;354;07.07.2017;3;354
07.07.2017;04:00-05:00;346;07.07.2017;4;346
07.07.2017;05:00-06:00;356;07.07.2017;5;356
07.07.2017;06:00-07:00;391;07.07.2017;6;391
07.07.2017;07:00-08:00;447;07.07.2017;7;447
07.07.2017;08:00-09:00;505;07.07.2017;8;505
07.07.2017;09:00-10:00;551;07.07.2017;9;551
07.07.2017;10:00-11:00;559;07.07.2017;10;559
07.07.2017;11:00-12:00;560;07.07.2017;11;560
07.07.2017;12:00-13:00;543;07.07.2017;12;543
07.07.2017;13:00-14:00;553;07.07.2017;13;553
07.07.2017;14:00-15:00;533;07.07.2017;14;533
07.07.2017;15:00-16:00;543;07.07.2017;15;543
07.07.2017;16:00-17:00;528;07.07.2017;16;528
07.07.2017;17:00-18:00;522;07.07.2017;17;522
07.07.2017;18:00-19:00;523;07.07.2017;18;523
07.07.2017;19:00-20:00;534;07.07.2017;19;534
07.07.2017;20:00-21:00;531;07.07.2017;20;531
07.07.2017;21:00-22:00;559;07.07.2017;21;559
07.07.2017;22:00-23:00;526;07.07.2017;22;526
07.07.2017;23:00-24:00;477;07.07.2017;23;477
08.07.2017;00:00-01:00;436;08.07.2017;0;436
08.07.2017;01:00-02:00;405;08.07.2017;1;405
08.07.2017;02:00-03:00;392;08.07.2017;2;392
08.07.2017;03:00-04:00;377;08.07.2017;3;377
08.07.2017;04:00-05:00;366;08.07.2017;4;366
08.07.2017;05:00-06:00;366;08.07.2017;5;366
08.07.2017;06:00-07:00;383;08.07.2017;6;383
08.07.2017;07:00-08:00;416;08.07.2017;7;416
08.07.2017;08:00-09:00;468;08.07.2017;8;468
08.07.2017;09:00-10:00;509;08.07.2017;9;509
08.07.2017;10:00-11:00;527;08.07.2017;10;527
08.07.2017;11:00-12:00;531;08.07.2017;11;531
08.07.2017;12:00-13:00;528;08.07.2017;12;528
08.07.2017;13:00-14:00;528;08.07.2017;13;528
08.07.2017;14:00-15:00;523;08.07.2017;14;523
08.07.2017;15:00-16:00;517;08.07.2017;15;517
08.07.2017;16:00-17:00;514;08.07.2017;16;514
08.07.2017;17:00-18:00;512;08.07.2017;17;512
08.07.2017;18:00-19:00;516;08.07.2017;18;516
08.07.2017;19:00-20:00;519;08.07.2017;19;519
08.07.2017;20:00-21:00;522;08.07.2017;20;522
08.07.2017;21:00-22:00;529;08.07.2017;21;529
08.07.2017;22:00-23:00;516;08.07.2017;22;516
08.07.2017;23:00-24:00;470;08.07.2017;23;470
09.07.2017;00:00-01:00;428;09.07.2017;0;428
09.07.2017;01:00-02:00;398;09.07.2017;1;398
09.07.2017;02:00-03:00;381;09.07.2017;2;381
09.07.2017;03:00-04:00;365;09.07.2017;3;365
09.07.2017;04:00-05:00;351;09.07.2017;4;351
09.07.2017;05:00-06:00;354;09.07.2017;5;354
09.07.2017;06:00-07:00;369;09.07.2017;6;369
09.07.2017;07:00-08:00;394;09.07.2017;7;394
09.07.2017;08:00-09:00;440;09.07.2017;8;440
09.07.2017;09:00-10:00;482;09.07.2017;9;482
09.07.2017;10:00-11:00;498;09.07.2017;10;498
09.07.2017;11:00-12:00;499;09.07.2017;11;499
09.07.2017;12:00-13:00;493;09.07.2017;12;493
09.07.2017;13:00-14:00;491;09.07.2017;13;491
09.07.2017;14:00-15:00;488;09.07.2017;14;488
09.07.2017;15:00-16:00;482;09.07.2017;15;482
09.07.2017;16:00-17:00;478;09.07.2017;16;478
09.07.2017;17:00-18:00;479;09.07.2017;17;479
09.07.2017;18:00-19:00;485;09.07.2017;18;485
09.07.2017;19:00-20:00;492;09.07.2017;19;492
09.07.2017;20:00-21:00;502;09.07.2017;20;502
09.07.2017;21:00-22:00;514;09.07.2017;21;514
09.07.2017;22:00-23:00;504;09.07.2017;22;504
09.07.2017;23:00-24:00;455;09.07.2017;23;455
10.07.2017;00:00-01:00;408;10.07.2017;0;408
10.07.2017;01:00-02:00;379;10.07.2017;1;379
10.07.2017;02:00-03:00;366;10.07.2017;2;366
10.07.2017;03:00-04:00;353;10.07.2017;3;353
10.07.2017;04:00-05:00;345;10.07.2017;4;345
10.07.2017;05:00-06:00;358;10.07.2017;5;358
10.07.2017;06:00-07:00;398;10.07.2017;6;398
10.07.2017;07:00-08:00;452;10.07.2017;7;452
10.07.2017;08:00-09:00;514;10.07.2017;8;514
10.07.2017;09:00-10:00;555;10.07.2017;9;555
10.07.2017;10:00-11:00;556;10.07.2017;10;556
10.07.2017;11:00-12:00;552;10.07.2017;11;552
10.07.2017;12:00-13:00;534;10.07.2017;12;534
10.07.2017;13:00-14:00;544;10.07.2017;13;544
10.07.2017;14:00-15:00;537;10.07.2017;14;537
10.07.2017;15:00-16:00;526;10.07.2017;15;526
10.07.2017;16:00-17:00;512;10.07.2017;16;512
10.07.2017;17:00-18:00;494;10.07.2017;17;494
10.07.2017;18:00-19:00;485;10.07.2017;18;485
10.07.2017;19:00-20:00;489;10.07.2017;19;489
10.07.2017;20:00-21:00;496;10.07.2017;20;496
10.07.2017;21:00-22:00;511;10.07.2017;21;511
10.07.2017;22:00-23:00;513;10.07.2017;22;513
10.07.2017;23:00-24:00;461;10.07.2017;23;461
11.07.2017;00:00-01:00;410;11.07.2017;0;410
11.07.2017;01:00-02:00;381;11.07.2017;1;381
11.07.2017;02:00-03:00;368;11.07.2017;2;368
11.07.2017;03:00-04:00;352;11.07.2017;3;352
11.07.2017;04:00-05:00;343;11.07.2017;4;343
11.07.2017;05:00-06:00;357;11.07.2017;5;357
11.07.2017;06:00-07:00;396;11.07.2017;6;396
11.07.2017;07:00-08:00;451;11.07.2017;7;451
11.07.2017;08:00-09:00;511;11.07.2017;8;511
